"region","year","variable","value"
"Rhode Island",1993,"environment.lag06",-0.75
"Rhode Island",1994,"environment.lag06",0.72
"Rhode Island",1995,"environment.lag06",5.08
"Rhode Island",1996,"environment.lag06",3.96
"Rhode Island",1997,"environment.lag06",1.03
"Rhode Island",1998,"environment.lag06",3.28
"Rhode Island",1999,"environment.lag06",2.67
"Rhode Island",2000,"environment.lag06",3.03
"Rhode Island",2001,"environment.lag06",3.96
"Rhode Island",2002,"environment.lag06",-3.78
"Rhode Island",2003,"environment.lag06",-0.17
"Rhode Island",2004,"environment.lag06",0.72
"Rhode Island",2005,"environment.lag06",1.7
"Rhode Island",2006,"environment.lag06",2.8
"Rhode Island",2007,"environment.lag06",-1.9
"s Gulf St Lawrence",1984,"environment.lag06",0.17
"s Gulf St Lawrence",1985,"environment.lag06",-2.25
"s Gulf St Lawrence",1986,"environment.lag06",0.56
"s Gulf St Lawrence",1987,"environment.lag06",2.05
"s Gulf St Lawrence",1988,"environment.lag06",0.8
"s Gulf St Lawrence",1989,"environment.lag06",3.42
"s Gulf St Lawrence",1990,"environment.lag06",1.6
"s Gulf St Lawrence",1991,"environment.lag06",-0.63
"s Gulf St Lawrence",1992,"environment.lag06",0.5
"s Gulf St Lawrence",1993,"environment.lag06",-0.75
"s Gulf St Lawrence",1994,"environment.lag06",0.72
"s Gulf St Lawrence",1995,"environment.lag06",5.08
"s Gulf St Lawrence",1996,"environment.lag06",3.96
"s Gulf St Lawrence",1997,"environment.lag06",1.03
"s Gulf St Lawrence",1998,"environment.lag06",3.28
"s Gulf St Lawrence",1999,"environment.lag06",2.67
"s Gulf St Lawrence",2000,"environment.lag06",3.03
"s Gulf St Lawrence",2001,"environment.lag06",3.96
"s Gulf St Lawrence",2002,"environment.lag06",-3.78
"s Gulf St Lawrence",2003,"environment.lag06",-0.17
"s Gulf St Lawrence",2004,"environment.lag06",0.72
"s Gulf St Lawrence",2005,"environment.lag06",1.7
"s Gulf St Lawrence",2006,"environment.lag06",2.8
"s Gulf St Lawrence",2007,"environment.lag06",-1.9
"s New England",1982,"environment.lag06",1.37
"s New England",1983,"environment.lag06",-2.14
"s New England",1984,"environment.lag06",0.17
"s New England",1985,"environment.lag06",-2.25
"s New England",1986,"environment.lag06",0.56
"s New England",1987,"environment.lag06",2.05
"s New England",1988,"environment.lag06",0.8
"s New England",1989,"environment.lag06",3.42
"s New England",1990,"environment.lag06",1.6
"s New England",1991,"environment.lag06",-0.63
"s New England",1992,"environment.lag06",0.5
"s New England",1993,"environment.lag06",-0.75
"s New England",1994,"environment.lag06",0.72
"s New England",1995,"environment.lag06",5.08
"s New England",1996,"environment.lag06",3.96
"s New England",1997,"environment.lag06",1.03
"s New England",1998,"environment.lag06",3.28
"s New England",1999,"environment.lag06",2.67
"s New England",2000,"environment.lag06",3.03
"s New England",2001,"environment.lag06",3.96
"s New England",2002,"environment.lag06",-3.78
"s New England",2003,"environment.lag06",-0.17
"s New England",2004,"environment.lag06",0.72
"s New England",2005,"environment.lag06",1.7
"s New England",2006,"environment.lag06",2.8
"s New England",2007,"environment.lag06",-1.9
"Connecticut",1992,"predator.lag07",3.72
"Connecticut",1993,"predator.lag07",3.11
"Connecticut",1994,"predator.lag07",1.72
"Connecticut",1995,"predator.lag07",1.75
"Connecticut",1996,"predator.lag07",1.8
"Connecticut",1997,"predator.lag07",2.36
"Connecticut",1998,"predator.lag07",1.89
"Connecticut",1999,"predator.lag07",1.94
"Connecticut",2000,"predator.lag07",1.7
"Connecticut",2001,"predator.lag07",1.27
"Connecticut",2002,"predator.lag07",1.23
"Connecticut",2003,"predator.lag07",1.96
"Connecticut",2004,"predator.lag07",1.86
"Connecticut",2005,"predator.lag07",2.12
"Connecticut",2006,"predator.lag07",2.44
"Connecticut",2007,"predator.lag07",3.35
"Georges Bank",1982,"predator.lag07",54.0505
"Georges Bank",1983,"predator.lag07",22.3087
"Georges Bank",1984,"predator.lag07",40.7983
"Georges Bank",1985,"predator.lag07",35.5865
"Georges Bank",1986,"predator.lag07",32.2854
"Georges Bank",1987,"predator.lag07",31.5494
"Georges Bank",1988,"predator.lag07",25.0786
"Georges Bank",1989,"predator.lag07",13.5581
"Georges Bank",1990,"predator.lag07",12.1441
"Georges Bank",1991,"predator.lag07",11.611
"Georges Bank",1992,"predator.lag07",9.311
"Georges Bank",1993,"predator.lag07",22.4801
"Georges Bank",1994,"predator.lag07",25.2334
"Georges Bank",1995,"predator.lag07",16.5651
"Georges Bank",1996,"predator.lag07",39.3308
"Georges Bank",1997,"predator.lag07",34.655
"Georges Bank",1998,"predator.lag07",17.5613
"Georges Bank",1999,"predator.lag07",35.0175
"Georges Bank",2000,"predator.lag07",20.1191
"Georges Bank",2001,"predator.lag07",25.1198
"Georges Bank",2002,"predator.lag07",30.4133
"Georges Bank",2003,"predator.lag07",28.0619
"Georges Bank",2004,"predator.lag07",32.8292
"Georges Bank",2005,"predator.lag07",59.7722
"Georges Bank",2006,"predator.lag07",20.6887
"Georges Bank",2007,"predator.lag07",30.2473
"Gulf of Maine",1982,"predator.lag07",7.6894
"Gulf of Maine",1983,"predator.lag07",6.7021
"Gulf of Maine",1984,"predator.lag07",7.5902
"Gulf of Maine",1985,"predator.lag07",12.8537
"Gulf of Maine",1986,"predator.lag07",7.9895
"Gulf of Maine",1987,"predator.lag07",13.7137
"Gulf of Maine",1988,"predator.lag07",11.137
"Gulf of Maine",1989,"predator.lag07",10.7307
"Gulf of Maine",1990,"predator.lag07",10.827
"Gulf of Maine",1991,"predator.lag07",10.5018
"Gulf of Maine",1992,"predator.lag07",10.3804
"Gulf of Maine",1993,"predator.lag07",7.3211
"Gulf of Maine",1994,"predator.lag07",6.3766
"Gulf of Maine",1995,"predator.lag07",10.7453
"Gulf of Maine",1996,"predator.lag07",11.8778
"Gulf of Maine",1997,"predator.lag07",9.3519
"Gulf of Maine",1998,"predator.lag07",9.7547
"Gulf of Maine",1999,"predator.lag07",10.2263
"Gulf of Maine",2000,"predator.lag07",11.0249
"Gulf of Maine",2001,"predator.lag07",10.2708
"Gulf of Maine",2002,"predator.lag07",12.7775
"Gulf of Maine",2003,"predator.lag07",11.2634
"Gulf of Maine",2004,"predator.lag07",8.6199
"Gulf of Maine",2005,"predator.lag07",6.1142
"Gulf of Maine",2006,"predator.lag07",10.4616
"Gulf of Maine",2007,"predator.lag07",11.6754
"Massachusetts",1986,"predator.lag07",81.8724235
"Massachusetts",1987,"predator.lag07",69.8980036
"Massachusetts",1988,"predator.lag07",77.51781415
"Massachusetts",1989,"predator.lag07",56.35925115
"Massachusetts",1990,"predator.lag07",72.57587475
"Massachusetts",1991,"predator.lag07",66.7448305
"Massachusetts",1992,"predator.lag07",46.64070835
"Massachusetts",1993,"predator.lag07",44.8586293
"Massachusetts",1994,"predator.lag07",187.9539191
"Massachusetts",1995,"predator.lag07",43.32072285
"Massachusetts",1996,"predator.lag07",52.8431886
"Massachusetts",1997,"predator.lag07",58.1374457
"Massachusetts",1998,"predator.lag07",40.1957049
"Massachusetts",1999,"predator.lag07",70.54648525
"Massachusetts",2000,"predator.lag07",133.56071275
"Massachusetts",2001,"predator.lag07",81.4810195
"Massachusetts",2002,"predator.lag07",102.417707
"Massachusetts",2003,"predator.lag07",65.48795065
"Massachusetts",2004,"predator.lag07",51.30427265
"Massachusetts",2005,"predator.lag07",64.2211719
"Massachusetts",2006,"predator.lag07",130.37565885
"Massachusetts",2007,"predator.lag07",103.95679125
"Newfoundland",1984,"predator.lag07",59.886
"Newfoundland",1985,"predator.lag07",44.2
"Newfoundland",1986,"predator.lag07",40.299
"Newfoundland",1987,"predator.lag07",64.909
"Newfoundland",1988,"predator.lag07",91.29
"Newfoundland",1989,"predator.lag07",56.975
"Newfoundland",1990,"predator.lag07",115.128
"Newfoundland",1991,"predator.lag07",39.769
"Newfoundland",1992,"predator.lag07",87.318
"Newfoundland",1993,"predator.lag07",34.239
"Newfoundland",1994,"predator.lag07",53.42
"Newfoundland",1995,"predator.lag07",29.767
"Nova Scotia",1978,"predator.lag07",32.753901718
"Nova Scotia",1979,"predator.lag07",30.065774902
"Nova Scotia",1980,"predator.lag07",39.38430372
"Nova Scotia",1981,"predator.lag07",34.872221013
"Nova Scotia",1982,"predator.lag07",40.457599808
"Nova Scotia",1983,"predator.lag07",31.148038587
"Nova Scotia",1984,"predator.lag07",40.481227919
"Nova Scotia",1985,"predator.lag07",37.861166381
"Nova Scotia",1986,"predator.lag07",41.05553565
"Nova Scotia",1987,"predator.lag07",35.981734647
"Nova Scotia",1988,"predator.lag07",52.304163335
"Nova Scotia",1989,"predator.lag07",40.862787527
"Nova Scotia",1990,"predator.lag07",42.595437487
"Nova Scotia",1991,"predator.lag07",42.25914985
"Nova Scotia",1992,"predator.lag07",45.422934613
"Nova Scotia",1993,"predator.lag07",31.150374633
"Nova Scotia",1994,"predator.lag07",32.788339516
"Nova Scotia",1995,"predator.lag07",38.302713025
"Nova Scotia",1996,"predator.lag07",28.326616448
"Nova Scotia",1997,"predator.lag07",25.274136743
"Nova Scotia",1998,"predator.lag07",22.341086836
"Nova Scotia",1999,"predator.lag07",21.935841284
"Nova Scotia",2000,"predator.lag07",15.209094736
"Nova Scotia",2001,"predator.lag07",12.884499333
"Nova Scotia",2002,"predator.lag07",14.163560859
"Nova Scotia",2003,"predator.lag07",21.191709026
"Rhode Island",1987,"predator.lag07",2.043108974
"Rhode Island",1988,"predator.lag07",5.3118221335
"Rhode Island",1989,"predator.lag07",6.016464982
"Rhode Island",1990,"predator.lag07",5.104080365
"Rhode Island",1991,"predator.lag07",4.811748798
"Rhode Island",1992,"predator.lag07",6.663040902
"Rhode Island",1993,"predator.lag07",3.008309292
"Rhode Island",1994,"predator.lag07",1.736048266
"Rhode Island",1995,"predator.lag07",1.1669435215
"Rhode Island",1996,"predator.lag07",1.904761905
"Rhode Island",1997,"predator.lag07",5.583333333
"Rhode Island",1998,"predator.lag07",1.1815183365
"Rhode Island",1999,"predator.lag07",0.754761905
"Rhode Island",2000,"predator.lag07",0.7161890395
"Rhode Island",2001,"predator.lag07",0.482142857
"Rhode Island",2002,"predator.lag07",1.547619048
"Rhode Island",2003,"predator.lag07",2.503246753
"Rhode Island",2004,"predator.lag07",0.2976190475
"Rhode Island",2005,"predator.lag07",1.486353078
"Rhode Island",2006,"predator.lag07",0.5421675375
"Rhode Island",2007,"predator.lag07",1.3798780485
"s Gulf St Lawrence",1984,"predator.lag07",5.61952756
"s Gulf St Lawrence",1985,"predator.lag07",9.107732005
"s Gulf St Lawrence",1986,"predator.lag07",9.545923468
"s Gulf St Lawrence",1987,"predator.lag07",10.025051403
"s Gulf St Lawrence",1988,"predator.lag07",15.50166098
"s Gulf St Lawrence",1989,"predator.lag07",6.211165946
"s Gulf St Lawrence",1990,"predator.lag07",4.725072811
"s Gulf St Lawrence",1991,"predator.lag07",6.309847403
"s Gulf St Lawrence",1992,"predator.lag07",10.063247822
"s Gulf St Lawrence",1993,"predator.lag07",13.49395748
"s Gulf St Lawrence",1994,"predator.lag07",7.300118179
"s Gulf St Lawrence",1995,"predator.lag07",10.328265489
"s Gulf St Lawrence",1996,"predator.lag07",7.106372335
"s Gulf St Lawrence",1997,"predator.lag07",7.591020886
"s Gulf St Lawrence",1998,"predator.lag07",8.089962245
"s Gulf St Lawrence",1999,"predator.lag07",5.60144151
"s Gulf St Lawrence",2000,"predator.lag07",3.824391063
"s Gulf St Lawrence",2001,"predator.lag07",3.716135338
"s Gulf St Lawrence",2002,"predator.lag07",2.168474469
"s Gulf St Lawrence",2003,"predator.lag07",2.979294051
"s Gulf St Lawrence",2004,"predator.lag07",2.853908784
"s Gulf St Lawrence",2005,"predator.lag07",3.426484005
"s Gulf St Lawrence",2006,"predator.lag07",3.022792355
"s Gulf St Lawrence",2007,"predator.lag07",4.647619618
"s New England",1982,"predator.lag07",5.51
"s New England",1983,"predator.lag07",6.27
"s New England",1984,"predator.lag07",4.581
"s New England",1985,"predator.lag07",3.211
"s New England",1986,"predator.lag07",4.059
"s New England",1987,"predator.lag07",3.436
"s New England",1988,"predator.lag07",4.221
"s New England",1989,"predator.lag07",7.777
"s New England",1990,"predator.lag07",2.874
"s New England",1991,"predator.lag07",3.764
"s New England",1992,"predator.lag07",2.327
"s New England",1993,"predator.lag07",1.56
"s New England",1994,"predator.lag07",2.087
"s New England",1995,"predator.lag07",1.632
"s New England",1996,"predator.lag07",2.88
"s New England",1997,"predator.lag07",4.533
"s New England",1998,"predator.lag07",1.732
"s New England",1999,"predator.lag07",1.704
"s New England",2000,"predator.lag07",1.137
"s New England",2001,"predator.lag07",4.551
"s New England",2002,"predator.lag07",1.56
"s New England",2003,"predator.lag07",2.125
"s New England",2004,"predator.lag07",2.561
"s New England",2005,"predator.lag07",2.937
"s New England",2006,"predator.lag07",4.07
"s New England",2007,"predator.lag07",1.63
"Connecticut",1992,"environment.lag07",-0.63
"Connecticut",1993,"environment.lag07",0.5
"Connecticut",1994,"environment.lag07",-0.75
"Connecticut",1995,"environment.lag07",0.72
"Connecticut",1996,"environment.lag07",5.08
"Connecticut",1997,"environment.lag07",3.96
"Connecticut",1998,"environment.lag07",1.03
"Connecticut",1999,"environment.lag07",3.28
"Connecticut",2000,"environment.lag07",2.67
"Connecticut",2001,"environment.lag07",3.03
"Connecticut",2002,"environment.lag07",3.96
"Connecticut",2003,"environment.lag07",-3.78
"Connecticut",2004,"environment.lag07",-0.17
"Connecticut",2005,"environment.lag07",0.72
"Connecticut",2006,"environment.lag07",1.7
"Connecticut",2007,"environment.lag07",2.8
"Georges Bank",1982,"environment.lag07",1.63
"Georges Bank",1983,"environment.lag07",1.37
"Georges Bank",1984,"environment.lag07",-2.14
"Georges Bank",1985,"environment.lag07",0.17
"Georges Bank",1986,"environment.lag07",-2.25
"Georges Bank",1987,"environment.lag07",0.56
"Georges Bank",1988,"environment.lag07",2.05
"Georges Bank",1989,"environment.lag07",0.8
"Georges Bank",1990,"environment.lag07",3.42
"Georges Bank",1991,"environment.lag07",1.6
"Georges Bank",1992,"environment.lag07",-0.63
"Georges Bank",1993,"environment.lag07",0.5
"Georges Bank",1994,"environment.lag07",-0.75
"Georges Bank",1995,"environment.lag07",0.72
"Georges Bank",1996,"environment.lag07",5.08
"Georges Bank",1997,"environment.lag07",3.96
"Georges Bank",1998,"environment.lag07",1.03
"Georges Bank",1999,"environment.lag07",3.28
"Georges Bank",2000,"environment.lag07",2.67
"Georges Bank",2001,"environment.lag07",3.03
"Georges Bank",2002,"environment.lag07",3.96
"Georges Bank",2003,"environment.lag07",-3.78
"Georges Bank",2004,"environment.lag07",-0.17
"Georges Bank",2005,"environment.lag07",0.72
"Georges Bank",2006,"environment.lag07",1.7
"Georges Bank",2007,"environment.lag07",2.8
"Gulf of Maine",1982,"environment.lag07",1.63
"Gulf of Maine",1983,"environment.lag07",1.37
"Gulf of Maine",1984,"environment.lag07",-2.14
"Gulf of Maine",1985,"environment.lag07",0.17
"Gulf of Maine",1986,"environment.lag07",-2.25
"Gulf of Maine",1987,"environment.lag07",0.56
"Gulf of Maine",1988,"environment.lag07",2.05
"Gulf of Maine",1989,"environment.lag07",0.8
"Gulf of Maine",1990,"environment.lag07",3.42
"Gulf of Maine",1991,"environment.lag07",1.6
"Gulf of Maine",1992,"environment.lag07",-0.63
"Gulf of Maine",1993,"environment.lag07",0.5
"Gulf of Maine",1994,"environment.lag07",-0.75
"Gulf of Maine",1995,"environment.lag07",0.72
"Gulf of Maine",1996,"environment.lag07",5.08
"Gulf of Maine",1997,"environment.lag07",3.96
"Gulf of Maine",1998,"environment.lag07",1.03
"Gulf of Maine",1999,"environment.lag07",3.28
"Gulf of Maine",2000,"environment.lag07",2.67
"Gulf of Maine",2001,"environment.lag07",3.03
"Gulf of Maine",2002,"environment.lag07",3.96
"Gulf of Maine",2003,"environment.lag07",-3.78
"Gulf of Maine",2004,"environment.lag07",-0.17
"Gulf of Maine",2005,"environment.lag07",0.72
"Gulf of Maine",2006,"environment.lag07",1.7
"Gulf of Maine",2007,"environment.lag07",2.8
"Massachusetts",1986,"environment.lag07",-2.25
"Massachusetts",1987,"environment.lag07",0.56
"Massachusetts",1988,"environment.lag07",2.05
"Massachusetts",1989,"environment.lag07",0.8
"Massachusetts",1990,"environment.lag07",3.42
"Massachusetts",1991,"environment.lag07",1.6
"Massachusetts",1992,"environment.lag07",-0.63
"Massachusetts",1993,"environment.lag07",0.5
"Massachusetts",1994,"environment.lag07",-0.75
"Massachusetts",1995,"environment.lag07",0.72
"Massachusetts",1996,"environment.lag07",5.08
"Massachusetts",1997,"environment.lag07",3.96
"Massachusetts",1998,"environment.lag07",1.03
"Massachusetts",1999,"environment.lag07",3.28
"Massachusetts",2000,"environment.lag07",2.67
"Massachusetts",2001,"environment.lag07",3.03
"Massachusetts",2002,"environment.lag07",3.96
"Massachusetts",2003,"environment.lag07",-3.78
"Massachusetts",2004,"environment.lag07",-0.17
"Massachusetts",2005,"environment.lag07",0.72
"Massachusetts",2006,"environment.lag07",1.7
"Massachusetts",2007,"environment.lag07",2.8
"Newfoundland",1984,"environment.lag07",-2.14
"Newfoundland",1985,"environment.lag07",0.17
"Newfoundland",1986,"environment.lag07",-2.25
"Newfoundland",1987,"environment.lag07",0.56
"Newfoundland",1988,"environment.lag07",2.05
"Newfoundland",1989,"environment.lag07",0.8
"Newfoundland",1990,"environment.lag07",3.42
"Newfoundland",1991,"environment.lag07",1.6
"Newfoundland",1992,"environment.lag07",-0.63
"Newfoundland",1993,"environment.lag07",0.5
"Newfoundland",1994,"environment.lag07",-0.75
"Newfoundland",1995,"environment.lag07",0.72
"Nova Scotia",1978,"environment.lag07",-0.96
"Nova Scotia",1979,"environment.lag07",0.34
"Nova Scotia",1980,"environment.lag07",2.52
"Nova Scotia",1981,"environment.lag07",1.23
"Nova Scotia",1982,"environment.lag07",1.63
"Nova Scotia",1983,"environment.lag07",1.37
"Nova Scotia",1984,"environment.lag07",-2.14
"Nova Scotia",1985,"environment.lag07",0.17
"Nova Scotia",1986,"environment.lag07",-2.25
"Nova Scotia",1987,"environment.lag07",0.56
"Nova Scotia",1988,"environment.lag07",2.05
"Nova Scotia",1989,"environment.lag07",0.8
"Nova Scotia",1990,"environment.lag07",3.42
"Nova Scotia",1991,"environment.lag07",1.6
"Nova Scotia",1992,"environment.lag07",-0.63
"Nova Scotia",1993,"environment.lag07",0.5
"Nova Scotia",1994,"environment.lag07",-0.75
"Nova Scotia",1995,"environment.lag07",0.72
"Nova Scotia",1996,"environment.lag07",5.08
"Nova Scotia",1997,"environment.lag07",3.96
"Nova Scotia",1998,"environment.lag07",1.03
"Nova Scotia",1999,"environment.lag07",3.28
"Nova Scotia",2000,"environment.lag07",2.67
"Nova Scotia",2001,"environment.lag07",3.03
"Nova Scotia",2002,"environment.lag07",3.96
"Nova Scotia",2003,"environment.lag07",-3.78
"Rhode Island",1987,"environment.lag07",0.56
"Rhode Island",1988,"environment.lag07",2.05
"Rhode Island",1989,"environment.lag07",0.8
"Rhode Island",1990,"environment.lag07",3.42
"Rhode Island",1991,"environment.lag07",1.6
"Rhode Island",1992,"environment.lag07",-0.63
"Rhode Island",1993,"environment.lag07",0.5
"Rhode Island",1994,"environment.lag07",-0.75
"Rhode Island",1995,"environment.lag07",0.72
"Rhode Island",1996,"environment.lag07",5.08
"Rhode Island",1997,"environment.lag07",3.96
"Rhode Island",1998,"environment.lag07",1.03
"Rhode Island",1999,"environment.lag07",3.28
"Rhode Island",2000,"environment.lag07",2.67
"Rhode Island",2001,"environment.lag07",3.03
"Rhode Island",2002,"environment.lag07",3.96
"Rhode Island",2003,"environment.lag07",-3.78
"Rhode Island",2004,"environment.lag07",-0.17
"Rhode Island",2005,"environment.lag07",0.72
"Rhode Island",2006,"environment.lag07",1.7
"Rhode Island",2007,"environment.lag07",2.8
"s Gulf St Lawrence",1984,"environment.lag07",-2.14
"s Gulf St Lawrence",1985,"environment.lag07",0.17
"s Gulf St Lawrence",1986,"environment.lag07",-2.25
"s Gulf St Lawrence",1987,"environment.lag07",0.56
"s Gulf St Lawrence",1988,"environment.lag07",2.05
"s Gulf St Lawrence",1989,"environment.lag07",0.8
"s Gulf St Lawrence",1990,"environment.lag07",3.42
"s Gulf St Lawrence",1991,"environment.lag07",1.6
"s Gulf St Lawrence",1992,"environment.lag07",-0.63
"s Gulf St Lawrence",1993,"environment.lag07",0.5
"s Gulf St Lawrence",1994,"environment.lag07",-0.75
"s Gulf St Lawrence",1995,"environment.lag07",0.72
"s Gulf St Lawrence",1996,"environment.lag07",5.08
"s Gulf St Lawrence",1997,"environment.lag07",3.96
"s Gulf St Lawrence",1998,"environment.lag07",1.03
"s Gulf St Lawrence",1999,"environment.lag07",3.28
"s Gulf St Lawrence",2000,"environment.lag07",2.67
"s Gulf St Lawrence",2001,"environment.lag07",3.03
"s Gulf St Lawrence",2002,"environment.lag07",3.96
"s Gulf St Lawrence",2003,"environment.lag07",-3.78
"s Gulf St Lawrence",2004,"environment.lag07",-0.17
"s Gulf St Lawrence",2005,"environment.lag07",0.72
"s Gulf St Lawrence",2006,"environment.lag07",1.7
"s Gulf St Lawrence",2007,"environment.lag07",2.8
"s New England",1982,"environment.lag07",1.63
"s New England",1983,"environment.lag07",1.37
"s New England",1984,"environment.lag07",-2.14
"s New England",1985,"environment.lag07",0.17
"s New England",1986,"environment.lag07",-2.25
"s New England",1987,"environment.lag07",0.56
"s New England",1988,"environment.lag07",2.05
"s New England",1989,"environment.lag07",0.8
"s New England",1990,"environment.lag07",3.42
"s New England",1991,"environment.lag07",1.6
"s New England",1992,"environment.lag07",-0.63
"s New England",1993,"environment.lag07",0.5
"s New England",1994,"environment.lag07",-0.75
"s New England",1995,"environment.lag07",0.72
"s New England",1996,"environment.lag07",5.08
"s New England",1997,"environment.lag07",3.96
"s New England",1998,"environment.lag07",1.03
"s New England",1999,"environment.lag07",3.28
"s New England",2000,"environment.lag07",2.67
"s New England",2001,"environment.lag07",3.03
"s New England",2002,"environment.lag07",3.96
"s New England",2003,"environment.lag07",-3.78
"s New England",2004,"environment.lag07",-0.17
"s New England",2005,"environment.lag07",0.72
"s New England",2006,"environment.lag07",1.7
"s New England",2007,"environment.lag07",2.8
"Connecticut",1992,"predator.lag08",5.44
"Connecticut",1993,"predator.lag08",3.72
"Connecticut",1994,"predator.lag08",3.11
"Connecticut",1995,"predator.lag08",1.72
"Connecticut",1996,"predator.lag08",1.75
"Connecticut",1997,"predator.lag08",1.8
"Connecticut",1998,"predator.lag08",2.36
"Connecticut",1999,"predator.lag08",1.89
"Connecticut",2000,"predator.lag08",1.94
"Connecticut",2001,"predator.lag08",1.7
"Connecticut",2002,"predator.lag08",1.27
"Connecticut",2003,"predator.lag08",1.23
"Connecticut",2004,"predator.lag08",1.96
"Connecticut",2005,"predator.lag08",1.86
"Connecticut",2006,"predator.lag08",2.12
"Connecticut",2007,"predator.lag08",2.44
"Georges Bank",1982,"predator.lag08",22.8517
"Georges Bank",1983,"predator.lag08",54.0505
"Georges Bank",1984,"predator.lag08",22.3087
"Georges Bank",1985,"predator.lag08",40.7983
"Georges Bank",1986,"predator.lag08",35.5865
"Georges Bank",1987,"predator.lag08",32.2854
"Georges Bank",1988,"predator.lag08",31.5494
"Georges Bank",1989,"predator.lag08",25.0786
"Georges Bank",1990,"predator.lag08",13.5581
"Georges Bank",1991,"predator.lag08",12.1441
"Georges Bank",1992,"predator.lag08",11.611
"Georges Bank",1993,"predator.lag08",9.311
"Georges Bank",1994,"predator.lag08",22.4801
"Georges Bank",1995,"predator.lag08",25.2334
"Georges Bank",1996,"predator.lag08",16.5651
"Georges Bank",1997,"predator.lag08",39.3308
"Georges Bank",1998,"predator.lag08",34.655
"Georges Bank",1999,"predator.lag08",17.5613
"Georges Bank",2000,"predator.lag08",35.0175
"Georges Bank",2001,"predator.lag08",20.1191
"Georges Bank",2002,"predator.lag08",25.1198
"Georges Bank",2003,"predator.lag08",30.4133
"Georges Bank",2004,"predator.lag08",28.0619
"Georges Bank",2005,"predator.lag08",32.8292
"Georges Bank",2006,"predator.lag08",59.7722
"Georges Bank",2007,"predator.lag08",20.6887
"Gulf of Maine",1982,"predator.lag08",7.0118
"Gulf of Maine",1983,"predator.lag08",7.6894
"Gulf of Maine",1984,"predator.lag08",6.7021
"Gulf of Maine",1985,"predator.lag08",7.5902
"Gulf of Maine",1986,"predator.lag08",12.8537
"Gulf of Maine",1987,"predator.lag08",7.9895
"Gulf of Maine",1988,"predator.lag08",13.7137
"Gulf of Maine",1989,"predator.lag08",11.137
"Gulf of Maine",1990,"predator.lag08",10.7307
"Gulf of Maine",1991,"predator.lag08",10.827
"Gulf of Maine",1992,"predator.lag08",10.5018
"Gulf of Maine",1993,"predator.lag08",10.3804
"Gulf of Maine",1994,"predator.lag08",7.3211
"Gulf of Maine",1995,"predator.lag08",6.3766
"Gulf of Maine",1996,"predator.lag08",10.7453
"Gulf of Maine",1997,"predator.lag08",11.8778
"Gulf of Maine",1998,"predator.lag08",9.3519
"Gulf of Maine",1999,"predator.lag08",9.7547
"Gulf of Maine",2000,"predator.lag08",10.2263
"Gulf of Maine",2001,"predator.lag08",11.0249
"Gulf of Maine",2002,"predator.lag08",10.2708
"Gulf of Maine",2003,"predator.lag08",12.7775
"Gulf of Maine",2004,"predator.lag08",11.2634
"Gulf of Maine",2005,"predator.lag08",8.6199
"Gulf of Maine",2006,"predator.lag08",6.1142
"Gulf of Maine",2007,"predator.lag08",10.4616
"Massachusetts",1986,"predator.lag08",122.111927
"Massachusetts",1987,"predator.lag08",81.8724235
"Massachusetts",1988,"predator.lag08",69.8980036
"Massachusetts",1989,"predator.lag08",77.51781415
"Massachusetts",1990,"predator.lag08",56.35925115
"Massachusetts",1991,"predator.lag08",72.57587475
"Massachusetts",1992,"predator.lag08",66.7448305
"Massachusetts",1993,"predator.lag08",46.64070835
"Massachusetts",1994,"predator.lag08",44.8586293
"Massachusetts",1995,"predator.lag08",187.9539191
"Massachusetts",1996,"predator.lag08",43.32072285
"Massachusetts",1997,"predator.lag08",52.8431886
"Massachusetts",1998,"predator.lag08",58.1374457
"Massachusetts",1999,"predator.lag08",40.1957049
"Massachusetts",2000,"predator.lag08",70.54648525
"Massachusetts",2001,"predator.lag08",133.56071275
"Massachusetts",2002,"predator.lag08",81.4810195
"Massachusetts",2003,"predator.lag08",102.417707
"Massachusetts",2004,"predator.lag08",65.48795065
"Massachusetts",2005,"predator.lag08",51.30427265
"Massachusetts",2006,"predator.lag08",64.2211719
"Massachusetts",2007,"predator.lag08",130.37565885
"Newfoundland",1984,"predator.lag08",134.491
"Newfoundland",1985,"predator.lag08",59.886
"Newfoundland",1986,"predator.lag08",44.2
"Newfoundland",1987,"predator.lag08",40.299
"Newfoundland",1988,"predator.lag08",64.909
"Newfoundland",1989,"predator.lag08",91.29
"Newfoundland",1990,"predator.lag08",56.975
"Newfoundland",1991,"predator.lag08",115.128
"Newfoundland",1992,"predator.lag08",39.769
"Newfoundland",1993,"predator.lag08",87.318
"Newfoundland",1994,"predator.lag08",34.239
"Newfoundland",1995,"predator.lag08",53.42
"Nova Scotia",1978,"predator.lag08",38.712787479
"Nova Scotia",1979,"predator.lag08",32.753901718
"Nova Scotia",1980,"predator.lag08",30.065774902
"Nova Scotia",1981,"predator.lag08",39.38430372
"Nova Scotia",1982,"predator.lag08",34.872221013
"Nova Scotia",1983,"predator.lag08",40.457599808
"Nova Scotia",1984,"predator.lag08",31.148038587
"Nova Scotia",1985,"predator.lag08",40.481227919
"Nova Scotia",1986,"predator.lag08",37.861166381
"Nova Scotia",1987,"predator.lag08",41.05553565
"Nova Scotia",1988,"predator.lag08",35.981734647
"Nova Scotia",1989,"predator.lag08",52.304163335
